Split,Image,ClassGT,Class,CenterX,CenterY,RadiusX,RadiusY,Angle,WorkTime
test,4818.png,4,4,40.22056275,30.05389608,32.55389608,33.38722942,0.0,14
test,4818.png,4,4,36.66666667,20.5,20.0,19.16666667,0.0,10
test,4818.png,4,4,34.33333333,29.16666667,12.66666667,10.83333333,0.0,9
test,4821.png,4,4,54.97056275,51.13722942,28.63722942,26.13722942,0.0,427
test,4821.png,4,4,56.0,54.16666667,24.0,21.5,0.0,14
test,4821.png,4,4,52.33333333,45.5,30.66666667,28.5,0.0,65
test,4831.png,4,4,53.33333333,48.5,26.33333333,29.83333333,0.0,28
test,4831.png,4,4,67.66666667,35.0,6.333333333,8.333333333,0.0,23
test,4831.png,4,4,52.33333333,51.0,26.0,31.66666667,0.0,10
test,4832.png,4,4,53.19350639,63.57732694,34.19350639,33.08933972,0.0,24
test,4832.png,4,4,63.0,69.58333333,18.0,16.25,0.0,10
test,4832.png,4,4,57.66666667,67.0,17.0,16.33333333,0.0,347
test,4839.png,4,4,20.83333333,35.33333333,22.16666667,23.33333333,0.0,19
test,4839.png,4,4,22.0,42.5,28.66666667,27.83333333,0.0,20
test,4839.png,4,5,33.90557354,46.16666667,33.23890687,32.16666667,0.0,33
test,4841.png,4,4,36.6347402,44.16666667,34.30140687,27.16666667,0.0,254
test,4841.png,4,4,18.16666667,41.5,18.16666667,16.16666667,0.0,17
test,4841.png,4,4,34.33333333,42.5,34.0,19.83333333,0.0,16
test,4856.png,4,4,20.0,16.16666667,14.66666667,12.16666667,0.0,7
test,4856.png,4,4,21.83333333,19.5,16.5,17.83333333,0.0,10
test,4856.png,4,4,22.33333333,18.16666667,20.0,16.5,0.0,19
test,4857.png,4,4,71.5,46.5,15.16666667,11.83333333,0.0,9
test,4857.png,4,4,58.72056275,43.83333333,33.72056275,23.5,0.0,8
test,4857.png,4,4,73.66666667,51.0,14.33333333,15.66666667,0.0,12
test,4858.png,4,4,49.66666667,37.0,31.66666667,31.33333333,0.0,8
test,4858.png,4,4,47.66666667,48.66666667,19.0,19.66666667,0.0,10
test,4858.png,4,4,53.0,44.16666667,19.0,21.16666667,0.0,10
test,4860.png,4,4,21.83333333,36.0,23.5,25.0,0.0,15
test,4860.png,4,4,19.16666667,39.83333333,18.5,23.16666667,0.0,45
test,4860.png,4,4,22.33333333,37.83333333,20.33333333,29.83333333,0.0,11
test,487.png,4,4,46.98158791,47.30389608,33.31492125,33.97056275,0.0,13
test,487.png,4,4,47.34307354,51.5,26.67640687,26.83333333,0.0,13
test,487.png,4,4,45.33333333,49.7597402,28.0,32.42640687,0.0,13
test,4881.png,4,4,79.33333333,27.66666667,12.66666667,12.0,0.0,9
test,4881.png,4,4,72.0,27.16666667,20.33333333,22.83333333,0.0,25
test,4881.png,4,4,77.83333333,19.66666667,19.16666667,18.33333333,0.0,11
test,4882.png,4,4,43.67640687,35.33333333,34.0097402,33.33333333,0.0,9
test,4882.png,4,4,46.46807354,35.6347402,33.46807354,34.6347402,0.0,19
test,4882.png,4,4,41.0,35.83333333,28.33333333,31.5,0.0,9
test,489.png,4,4,20.0,43.5,16.33333333,6.166666667,0.0,12
test,489.png,4,4,20.80389608,37.13722942,18.47056275,18.13722942,0.0,33
test,489.png,4,4,23.33333333,41.0,24.33333333,27.0,0.0,49
test,4897.png,4,4,28.0,63.83333333,29.33333333,29.83333333,0.0,22
test,4897.png,4,4,34.33333333,66.33333333,25.33333333,28.66666667,0.0,277
test,4897.png,4,4,30.0,66.83333333,24.66666667,26.16666667,0.0,243
test,4899.png,4,4,64.83333333,40.0,22.83333333,19.0,0.0,17
test,4899.png,4,4,65.0,40.66666667,17.66666667,15.66666667,0.0,30
test,4899.png,4,4,65.5,44.16666667,21.83333333,23.16666667,0.0,16
test,4907.png,4,4,13.83333333,23.33333333,14.16666667,16.0,0.0,15
test,4907.png,4,4,18.5,34.16666667,17.5,26.16666667,0.0,8
test,4907.png,4,4,12.5,20.66666667,12.16666667,13.33333333,0.0,119
test,4908.png,4,4,27.66666667,43.5,27.33333333,21.5,0.0,9
test,4908.png,4,4,29.0,42.33333333,24.0,27.0,0.0,8
test,4908.png,4,4,27.83333333,40.5,26.83333333,25.5,0.0,9
test,4909.png,4,4,51.67640687,37.83333333,34.34307354,27.83333333,0.0,8
test,4909.png,4,4,9.666666667,16.33333333,12.33333333,14.33333333,0.0,14
test,4909.png,4,4,10.16666667,17.83333333,14.16666667,15.16666667,0.0,13
test,4932.png,4,4,60.0,32.58333333,13.33333333,13.91666667,0.0,15
test,4932.png,4,4,59.5,27.16666667,13.5,17.16666667,0.0,9
test,4932.png,4,4,63.66666667,26.66666667,21.0,25.66666667,0.0,68
test,4947.png,4,4,24.66666667,41.33333333,18.33333333,17.66666667,0.0,9
test,4947.png,4,4,19.16666667,36.16666667,12.83333333,18.5,0.0,33
test,4947.png,4,4,22.13722942,38.13722942,17.47056275,17.47056275,0.0,23
test,495.png,4,4,57.83333333,59.66666667,31.83333333,32.33333333,0.0,108
test,495.png,4,4,45.5,55.16666667,17.5,19.5,0.0,8
test,495.png,4,4,49.16666667,54.80389608,21.5,34.13722942,0.0,16
test,4954.png,4,4,73.83333333,45.33333333,19.16666667,19.66666667,0.0,10
test,4954.png,4,4,74.0,39.25,16.33333333,15.58333333,0.0,89
test,4954.png,4,4,78.83333333,39.16666667,13.5,13.5,0.0,11
test,4967.png,4,4,34.05389608,41.05389608,33.72056275,33.72056275,0.0,19
test,4967.png,4,4,38.5,59.21807354,31.5,33.55140687,0.0,9
test,4967.png,4,4,42.17640687,53.6347402,33.84307354,34.30140687,0.0,21
test,4972.png,4,4,50.68988089,37.67640687,33.74626618,34.34307354,0.0,30
test,4972.png,4,4,51.5,38.0,29.16666667,25.0,0.0,9
test,4972.png,4,4,48.61017306,38.33333333,32.61017306,32.66666667,0.0,11
test,4975.png,4,4,70.33333333,29.0,20.33333333,26.33333333,0.0,13
test,4975.png,4,4,69.5,35.0,13.5,13.33333333,0.0,20
test,4975.png,4,4,56.33333333,41.8847402,34.33333333,34.21807354,0.0,12
test,4997.png,4,4,56.7597402,32.5097402,34.09307354,34.5097402,0.0,49
test,4997.png,4,4,41.66666667,44.83333333,18.66666667,18.16666667,0.0,8
test,4997.png,4,4,51.46807354,33.83333333,32.80140687,32.5,0.0,9
test,4999.png,4,4,37.19859313,54.9902598,33.1347402,32.67640687,0.0,12
test,4999.png,4,4,19.0,37.66666667,15.0,16.33333333,0.0,9
test,4999.png,4,4,37.63722942,58.0,33.97056275,32.0,0.0,20
test,501.png,4,4,42.80389608,38.5,18.13722942,24.5,0.0,12
test,501.png,4,4,28.33333333,32.5,27.0,22.16666667,0.0,26
test,501.png,4,4,34.25,32.0,22.91666667,19.0,0.0,9
test,5012.png,4,4,67.40692646,33.84307354,33.59307354,32.5097402,0.0,22
test,5012.png,4,4,64.67640687,35.05389608,34.34307354,34.38722942,0.0,320
test,5012.png,4,4,69.43790566,33.46807354,29.771239,31.46807354,0.0,48
test,5019.png,4,4,28.66666667,40.5,15.66666667,15.16666667,0.0,187
test,5019.png,4,4,41.84307354,53.17640687,33.17640687,33.84307354,0.0,15
test,5019.png,4,4,28.16666667,42.83333333,19.5,20.5,0.0,13
test,503.png,4,4,72.16666667,33.66666667,12.16666667,10.33333333,0.0,10
test,503.png,4,4,73.0,23.33333333,25.66666667,23.0,0.0,12
test,503.png,4,4,69.16666667,28.5,19.5,21.83333333,0.0,9
test,5033.png,4,4,64.94610392,40.61017306,32.72056275,33.27683972,0.0,36
test,5033.png,4,4,71.0,34.16666667,19.33333333,18.83333333,0.0,25
test,5033.png,4,4,69.16666667,35.5,23.5,21.16666667,0.0,16
test,5037.png,4,4,61.36899361,43.16666667,33.96433972,33.16666667,0.0,26
test,5037.png,4,4,58.11017306,43.72056275,32.44350639,32.38722942,0.0,122
test,5037.png,4,4,59.01471863,47.0,32.28917746,27.33333333,0.0,36
test,505.png,4,4,56.5,30.83333333,33.5,26.5,0.0,8
test,505.png,4,4,58.55389608,29.83333333,33.22056275,25.16666667,0.0,15
test,505.png,4,4,62.33333333,33.33333333,27.0,27.66666667,0.0,28
test,5056.png,4,4,44.5,25.0,19.5,29.0,0.0,7
test,5056.png,4,4,45.83333333,14.08333333,16.16666667,11.75,0.0,11
test,5056.png,4,4,46.16666667,30.33333333,23.16666667,30.33333333,0.0,10
test,5064.png,4,4,59.5,27.16666667,19.83333333,20.83333333,0.0,12
test,5064.png,4,4,64.0,37.5,31.33333333,30.5,0.0,111
test,5064.png,4,4,62.16666667,29.16666667,15.5,15.5,0.0,14
test,507.png,4,4,59.33333333,78.5,33.33333333,18.5,0.0,16
test,507.png,4,4,53.22035992,43.67640687,34.55409891,34.34307354,0.0,33
test,507.png,4,4,38.80140687,63.66666667,32.46807354,29.66666667,0.0,18
test,5074.png,4,4,35.42640687,43.17640687,33.7597402,33.84307354,0.0,32
test,5074.png,4,4,27.30389608,42.83333333,29.30389608,28.83333333,0.0,23
test,5074.png,4,4,35.53165566,42.80389608,33.19832233,23.47056275,0.0,43
test,5079.png,4,4,78.33333333,27.5,13.66666667,15.5,0.0,370
test,5079.png,4,4,78.5,29.83333333,23.16666667,23.5,0.0,12
test,5079.png,4,4,77.33333333,31.0,14.66666667,15.33333333,0.0,7
test,509.png,4,4,78.83333333,38.66666667,19.83333333,24.33333333,0.0,13
test,509.png,4,4,77.66666667,41.33333333,16.66666667,18.66666667,0.0,8
test,509.png,4,4,76.16666667,41.0,20.83333333,23.66666667,0.0,12
test,510.png,4,4,75.83333333,48.66666667,19.16666667,23.33333333,0.0,18
test,510.png,4,4,72.66666667,49.47056275,24.33333333,33.47056275,0.0,26
test,510.png,4,4,74.83333333,47.5,22.16666667,23.83333333,0.0,20
test,5114.png,4,4,15.0,40.33333333,14.0,22.0,0.0,18
test,5114.png,4,4,32.66666667,36.22056275,30.66666667,31.22056275,0.0,25
test,5114.png,4,4,17.0,45.0,17.33333333,18.66666667,0.0,191
test,5127.png,4,4,26.33333333,52.5,29.33333333,27.5,0.0,15
test,5127.png,4,4,13.16666667,49.83333333,12.5,14.5,0.0,11
test,5127.png,4,4,16.83333333,52.0,16.5,15.66666667,0.0,11
test,5130.png,4,4,56.33333333,70.66666667,19.66666667,18.0,0.0,12
test,5130.png,4,4,56.16666667,66.16666667,23.16666667,23.5,0.0,235
test,5130.png,4,4,57.34307354,60.52943725,32.67640687,33.13722942,0.0,19
test,5140.png,4,4,43.33333333,47.83333333,30.66666667,32.83333333,0.0,21
test,5140.png,4,4,39.47056275,40.16666667,33.47056275,33.83333333,0.0,9
test,5140.png,4,4,37.66666667,49.33333333,28.33333333,25.0,0.0,9
test,5144.png,4,4,78.33333333,34.83333333,14.33333333,14.16666667,0.0,81
test,5144.png,4,6,77.66666667,34.16666667,15.0,15.16666667,0.0,50
test,5144.png,4,4,78.16666667,28.66666667,17.16666667,21.0,0.0,14
test,5149.png,4,4,69.66666667,64.66666667,27.66666667,30.33333333,0.0,127
test,5149.png,4,4,67.0,58.16666667,29.33333333,27.5,0.0,14
test,5149.png,4,4,69.66666667,53.7597402,30.0,34.42640687,0.0,9
test,5160.png,4,4,63.83333333,25.16666667,26.83333333,23.5,0.0,8
test,5160.png,4,4,63.83333333,29.16666667,18.16666667,17.16666667,0.0,47
test,5160.png,4,4,67.0,25.0,28.0,22.0,0.0,15
test,5184.png,4,4,5.833333333,33.5,5.833333333,6.833333333,0.0,16
test,5184.png,4,4,14.5,28.0,15.5,13.33333333,0.0,15
test,5184.png,4,4,30.80389608,30.33333333,34.80389608,21.0,0.0,10
test,5217.png,4,4,69.0,42.0,26.0,28.33333333,0.0,8
test,5217.png,4,4,72.5,42.5,17.16666667,17.5,0.0,11
test,5217.png,4,4,64.69350639,35.34307354,33.69350639,33.67640687,0.0,317
test,5221.png,4,4,62.66666667,33.16666667,15.66666667,18.16666667,0.0,7
test,5221.png,4,4,63.16666667,36.16666667,20.16666667,20.5,0.0,22
test,5221.png,4,4,61.5,35.5,14.5,13.16666667,0.0,44
test,5225.png,4,4,32.72056275,47.21807354,32.38722942,33.21807354,0.0,25
test,5225.png,4,4,80.66666667,36.33333333,13.0,14.33333333,0.0,8
test,5225.png,4,4,12.5,56.16666667,13.5,11.5,0.0,12
test,5228.png,4,4,30.0,40.83333333,18.0,17.16666667,0.0,8
test,5228.png,4,4,27.46807354,46.66666667,33.1347402,26.0,0.0,9
test,5228.png,4,4,34.59307354,46.0097402,33.59307354,33.34307354,0.0,8
test,5246.png,4,4,72.0,39.0,25.33333333,28.66666667,0.0,8
test,5246.png,4,4,72.72056275,36.38722942,20.72056275,17.72056275,0.0,37
test,5246.png,4,4,65.46807354,49.67640687,31.80140687,34.67640687,0.0,332
test,5294.png,4,4,48.5,18.0,18.5,13.33333333,0.0,14
test,5294.png,4,4,54.33333333,38.13722942,26.66666667,33.80389608,0.0,6
test,5294.png,4,4,50.66666667,31.05389608,33.0,33.72056275,0.0,19
test,5299.png,4,4,41.77683972,28.33333333,34.44350639,27.0,0.0,13
test,5299.png,4,4,23.66666667,30.5,13.33333333,11.16666667,0.0,9
test,5299.png,4,4,23.33333333,33.16666667,16.33333333,14.83333333,0.0,12
test,5305.png,4,6,71.5,21.33333333,21.83333333,17.66666667,0.0,17
test,5305.png,4,4,71.66666667,43.17640687,19.33333333,34.17640687,0.0,120
test,5305.png,4,6,71.83333333,31.33333333,24.16666667,27.33333333,0.0,14
test,5308.png,4,4,14.95833333,38.66666667,16.29166667,18.66666667,0.0,36
test,5308.png,4,4,15.30389608,38.5,18.63722942,19.5,0.0,20
test,5308.png,4,4,16.5,43.5,15.16666667,15.83333333,0.0,10
test,532.png,4,4,25.0,20.5,14.32094458,15.09757002,0.224346671,19
test,532.png,4,3,24.83333333,24.33333333,10.5,15.66666667,0.0,8
test,532.png,4,4,23.55389608,24.16666667,21.88722942,19.5,0.0,335
test,534.png,4,4,47.16666667,19.33333333,19.5,20.0,0.0,31
test,534.png,4,4,75.33333333,27.66666667,26.0,30.33333333,0.0,128
test,534.png,4,4,74.5,12.83333333,22.83333333,20.16666667,0.0,20
test,5346.png,4,4,60.83333333,54.83333333,22.83333333,20.83333333,0.0,360
test,5346.png,4,4,53.61277058,44.27943725,34.05389608,33.72056275,0.0,22
test,5346.png,4,4,59.38722942,47.0,31.05389608,29.0,0.0,8
test,5357.png,4,4,14.0,19.0,15.33333333,14.33333333,0.0,50
test,5357.png,4,4,27.84307354,28.42640687,33.84307354,34.7597402,0.0,11
test,5357.png,4,4,28.63722942,27.92640687,33.97056275,33.2597402,0.0,27
test,5358.png,4,4,66.16666667,22.66666667,15.5,20.33333333,0.0,12
test,5358.png,4,4,67.0,21.0,17.0,20.33333333,0.0,22
test,5358.png,4,4,66.33333333,22.0,14.66666667,17.66666667,0.0,9
test,536.png,4,4,69.83333333,24.16666667,16.83333333,20.5,0.0,43
test,536.png,4,4,66.16666667,20.5,8.833333333,9.833333333,0.0,323
test,536.png,4,4,66.66666667,19.83333333,15.0,14.16666667,0.0,158
test,537.png,4,4,27.21807354,45.38722942,33.55140687,34.05389608,0.0,7
test,537.png,4,4,16.83333333,37.23517306,15.83333333,22.90183972,0.0,12
test,537.png,4,4,28.16666667,36.0,30.16666667,23.66666667,0.0,32
test,5374.png,4,4,58.16666667,23.0,17.16666667,10.66666667,0.0,37
test,5374.png,4,4,57.66666667,28.16666667,15.33333333,13.83333333,0.0,237
test,5374.png,4,6,57.83333333,24.33333333,13.5,10.66666667,0.0,17
test,5386.png,4,4,42.13722942,33.66666667,33.80389608,31.66666667,0.0,8
test,5386.png,4,4,42.63100639,35.34556275,34.29767306,34.01222942,0.0,16
test,5386.png,4,4,44.22056275,36.67267306,33.88722942,34.00600639,0.0,27
test,546.png,4,4,70.33333333,20.0,21.66666667,19.33333333,0.0,264
test,546.png,4,4,65.66666667,23.83333333,12.33333333,11.5,0.0,10
test,546.png,4,4,69.66666667,19.16666667,22.66666667,21.5,0.0,16
test,5461.png,4,4,37.09307354,30.92640687,33.7597402,33.92640687,0.0,15
test,5461.png,4,4,76.83333333,37.0,12.5,13.0,0.0,7
test,5461.png,4,4,35.6347402,35.13722942,33.30140687,33.80389608,0.0,11
test,5491.png,4,4,62.5,55.34307354,23.83333333,34.0097402,0.0,11
test,5491.png,4,4,59.83333333,44.5,17.5,21.16666667,0.0,10
test,5491.png,4,4,60.16666667,46.0,16.16666667,19.66666667,0.0,169
test,5502.png,4,4,30.63722942,70.02765158,32.97056275,28.24680725,0.0,237
test,5502.png,4,4,14.5,64.16666667,15.5,33.83333333,0.0,14
test,5502.png,4,4,20.0,67.5,23.66666667,21.16666667,0.0,19
test,5509.png,4,4,33.83333333,24.33333333,27.83333333,24.0,0.0,17
test,5509.png,4,3,32.83333333,26.94610392,25.83333333,33.38722942,0.0,399
test,5509.png,4,4,32.66666667,24.16666667,28.33333333,25.16666667,0.0,27
test,5515.png,4,4,42.05389608,41.66666667,32.72056275,30.66666667,0.0,31
test,5515.png,4,4,40.11017306,20.1347402,32.77683972,32.1347402,0.0,52
test,5515.png,4,4,60.63722942,36.59307354,24.97056275,33.59307354,0.0,20
test,5522.png,4,4,44.33333333,40.5,19.0,19.5,0.0,16
test,5522.png,4,4,41.75735931,37.05389608,34.85043285,33.72056275,0.0,160
test,5522.png,4,4,45.34307354,34.05389608,33.67640687,34.05389608,0.0,34
test,5528.png,4,4,72.5,43.75,15.16666667,18.08333333,0.0,10
test,5528.png,4,4,68.5,47.5,28.16666667,26.83333333,0.0,94
test,5528.png,4,4,71.16666667,42.66666667,21.83333333,22.33333333,0.0,18
test,5532.png,4,5,32.55389608,39.71915566,33.55389608,34.38582233,0.0,19
test,5532.png,4,4,25.5,30.66666667,24.5,31.0,0.0,10
test,5532.png,4,4,22.47056275,24.7597402,22.13722942,25.42640687,0.0,17
test,5540.png,4,4,48.5,43.17640687,32.5,34.17640687,0.0,10
test,5540.png,4,4,44.33333333,43.5,21.33333333,24.83333333,0.0,128
test,5540.png,4,4,49.0,43.5,18.66666667,26.16666667,0.0,10
test,5551.png,4,4,73.33333333,19.5,20.33333333,21.5,0.0,378
test,5551.png,4,4,65.27943725,27.59307354,34.05389608,31.2597402,0.0,18
test,5551.png,4,4,73.66666667,20.33333333,16.33333333,16.66666667,0.0,14
test,5561.png,4,4,46.16666667,50.0,18.16666667,16.0,0.0,14
test,5561.png,4,4,45.66666667,45.66666667,15.33333333,14.0,0.0,367
test,5561.png,4,4,46.83333333,45.5,27.5,19.83333333,0.0,10
test,5565.png,4,4,38.16666667,31.58333333,19.16666667,21.58333333,0.0,16
test,5565.png,4,4,38.33333333,31.0,18.66666667,21.0,0.0,9
test,5565.png,4,4,37.66666667,34.16666667,20.33333333,17.5,0.0,11
test,5609.png,4,4,41.16666667,31.0,32.5,30.33333333,0.0,9
test,5609.png,4,4,35.83333333,38.33333333,25.5,22.0,0.0,8
test,5609.png,4,4,33.0,39.5,16.66666667,15.83333333,0.0,51
test,5615.png,4,4,32.83333333,49.83333333,23.83333333,22.83333333,0.0,199
test,5615.png,4,4,28.09307354,51.5097402,31.09307354,32.84307354,0.0,13
test,5615.png,4,4,28.83333333,53.5,25.5,18.16666667,0.0,71
test,5634.png,4,4,44.66666667,28.5,13.66666667,13.5,0.0,18
test,5634.png,4,4,43.5,29.83333333,13.5,12.16666667,0.0,148
test,5634.png,4,4,50.16666667,32.66666667,20.83333333,21.66666667,0.0,9
test,5635.png,4,4,46.30389608,47.67640687,33.97056275,34.0097402,0.0,8
test,5635.png,4,4,47.302489,52.2597402,33.96915566,34.2597402,0.0,12
test,5635.png,4,4,45.11017306,47.80140687,34.11017306,33.1347402,0.0,257
test,5653.png,4,4,63.5,44.16666667,25.16666667,24.83333333,0.0,57
test,5653.png,4,4,63.83333333,47.0,20.83333333,26.66666667,0.0,28
test,5653.png,4,4,65.16666667,48.33333333,22.5,23.66666667,0.0,10
test,5720.png,4,4,58.59307354,50.17640687,31.92640687,31.84307354,0.0,12
test,5720.png,4,4,58.90183972,51.66666667,33.90183972,27.66666667,0.0,16
test,5720.png,4,4,59.32359313,46.61475909,34.34307354,34.23364438,0.0,39
test,5723.png,4,4,25.16666667,67.33333333,22.5,19.0,0.0,9
test,5723.png,4,4,26.83333333,70.0,16.83333333,15.33333333,0.0,10
test,5723.png,4,4,25.33333333,65.33333333,20.0,19.0,0.0,17
test,5728.png,4,4,51.16666667,15.0,19.16666667,12.66666667,0.0,24
test,5728.png,4,4,52.66666667,15.66666667,15.66666667,15.0,0.0,17
test,5728.png,4,4,48.33333333,52.0,8.333333333,19.33333333,0.0,9
test,5746.png,4,4,61.5,21.66666667,16.5,25.0,0.0,13
test,5746.png,4,4,63.83333333,25.83333333,12.5,14.16666667,0.0,12
test,5746.png,4,4,60.83333333,16.5,13.5,18.5,0.0,47
test,5769.png,4,4,45.33333333,21.83333333,26.33333333,29.16666667,0.0,59
test,5769.png,4,3,47.66666667,29.16666667,22.66666667,23.5,0.0,13
test,5769.png,4,4,44.80389608,33.0,32.80389608,32.0,0.0,16
test,5775.png,4,4,11.0,38.80389608,12.0,12.13722942,0.0,13
test,5775.png,4,4,39.42640687,48.16666667,33.7597402,32.83333333,0.0,16
test,5775.png,4,4,33.96433972,42.0,33.29767306,29.66666667,0.0,19
test,5787.png,4,4,59.16666667,34.5,24.5,23.83333333,0.0,18
test,5787.png,4,4,65.58733742,43.84069265,33.93430725,34.43376618,0.0,242
test,5787.png,4,4,70.16666667,47.83333333,21.83333333,25.16666667,0.0,19
test,5810.png,4,3,84.5,43.16666667,13.16666667,17.5,0.0,11
test,5810.png,4,4,84.0,38.5,12.0,19.5,0.0,77
test,5810.png,4,4,84.83333333,40.33333333,16.83333333,19.66666667,0.0,12
test,5822.png,4,4,71.33333333,21.0,18.33333333,19.33333333,0.0,21
test,5822.png,4,4,74.5,19.33333333,22.83333333,19.66666667,0.0,125
test,5822.png,4,4,70.5,23.83333333,25.83333333,23.83333333,0.0,7
test,5825.png,4,4,85.16666667,42.0,12.16666667,17.33333333,0.0,11
test,5825.png,4,4,76.33333333,48.17640687,23.66666667,33.5097402,0.0,8
test,5825.png,4,4,86.0,41.5,11.0,12.5,0.0,10
test,5835.png,4,4,34.16666667,23.0,26.16666667,27.0,0.0,7
test,5835.png,4,4,34.0,22.83333333,27.33333333,22.5,0.0,290
test,5835.png,4,4,37.5,27.5,26.83333333,23.83333333,0.0,13
test,5839.png,4,4,40.66666667,60.66666667,27.66666667,32.0,0.0,10
test,5839.png,4,4,45.16666667,54.63722942,30.16666667,30.97056275,0.0,9
test,5839.png,4,3,46.0,53.83333333,23.33333333,30.5,0.0,19
test,5853.png,4,4,49.80389608,34.61017306,30.47056275,34.61017306,0.0,22
test,5853.png,4,4,48.16666667,25.66666667,30.16666667,25.66666667,0.0,14
test,5853.png,4,4,48.16666667,28.5,23.83333333,27.16666667,0.0,12
test,5872.png,4,4,68.33333333,26.66666667,27.0,25.0,0.0,85
test,5872.png,4,4,67.83333333,34.0,21.5,21.0,0.0,16
test,5872.png,4,4,63.13722942,27.38722942,34.13722942,33.05389608,0.0,67
test,5878.png,4,4,25.83333333,17.66666667,18.83333333,19.66666667,0.0,16
test,5878.png,4,4,35.77683972,34.0097402,34.77683972,34.67640687,0.0,39
test,5878.png,4,4,25.0,21.66666667,14.66666667,15.33333333,0.0,14
test,5883.png,4,4,43.66666667,26.5,22.33333333,19.83333333,0.0,21
test,5883.png,4,4,49.13722942,35.55389608,33.47056275,33.88722942,0.0,333
test,5883.png,4,4,41.5,23.16666667,25.16666667,21.83333333,0.0,16
test,5885.png,4,4,45.5,58.0,31.83333333,33.0,0.0,9
test,5885.png,4,4,51.83333333,64.16666667,22.83333333,21.83333333,0.0,20
test,5885.png,4,4,51.30389608,58.96807354,33.30389608,33.30140687,0.0,8
test,5886.png,4,4,37.17640687,43.5,33.84307354,25.83333333,0.0,196
test,5886.png,4,4,37.84307354,37.0,34.84307354,30.0,0.0,10
test,5886.png,4,4,38.66666667,37.83333333,32.66666667,33.5,0.0,13
test,589.png,4,4,46.30140687,37.1347402,33.96807354,33.46807354,0.0,47
test,589.png,4,4,49.0,44.5,16.66666667,16.83333333,0.0,34
test,589.png,4,4,51.08333333,46.5,19.75,16.5,0.0,9
test,5898.png,4,4,63.33333333,41.32359313,32.0,33.0097402,0.0,24
test,5898.png,4,4,46.97056275,42.33333333,22.30389608,24.33333333,0.0,16
test,5898.png,4,4,54.83333333,39.16666667,22.5,23.16666667,0.0,27
test,590.png,4,4,85.83333333,28.83333333,11.16666667,10.16666667,0.0,10
test,590.png,4,4,86.83333333,25.16666667,11.16666667,14.16666667,0.0,13
test,590.png,4,4,85.16666667,26.33333333,14.16666667,14.33333333,0.0,8
test,5913.png,4,4,48.33333333,17.5,25.0,24.16666667,0.0,12
test,5913.png,4,4,54.0,54.84307354,26.0,34.17640687,0.0,9
test,5913.png,4,4,54.33333333,26.59307354,28.66666667,33.59307354,0.0,138
test,5914.png,4,4,70.5,41.66666667,15.16666667,18.66666667,0.0,8
test,5914.png,4,4,66.66666667,49.83333333,24.0,33.16666667,0.0,7
test,5914.png,4,4,67.83333333,48.5,13.83333333,11.16666667,0.0,13
test,5944.png,4,4,32.09307354,26.5097402,34.7597402,33.5097402,0.0,26
test,5944.png,4,4,25.66666667,24.66666667,22.0,22.33333333,0.0,8
test,5944.png,4,4,25.66666667,28.5,17.33333333,15.16666667,0.0,24
